"ID","Name","RA","DEC","Obj. Type","Repeater of Primary Burst","DM","DM-Err","DM-Units","Gal. DM Limit","Gal. DM Model","Barycentric Datetime","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Discovery Bibcode","Classification Bibcodes","Ext. catalog/s"
"112545","FRB 20220725A","22:26:60.000","+34:52:60.00","FRB","","290.4","0.3","pc/cc","","NE2001","","","","","CRAFT","CRAFT","","CRAFT","FRB220725","","","1","1","","0","Other-","2022-07-25 21:54:53.056","Shannon","","2022TNSFR2108....1S","",""
"110504","FRB 20220610A","23:23:60.000","-33:31:00.00","FRB","","1458.1","0.2","pc/cc","","NE2001","","","","","CRAFT","CRAFT","","CRAFT","FRB 220610","","","1","1","","0","Other-","2022-06-10 22:26:43.402","Shannon","","2022TNSFR1658....1S","",""
"124391","FRB 20220531A","19:38:50.200","-60:17:48.20","FRB","","727","2","pc/cc","","NE2001","","","","","CRAFT","CRAFT","","CRAFT","FRB220531","","","1","1","2023-03-01","","","2022-05-31 16:34:14.613","Shannon","","2023TNSFR.469....1S","",""
"124444","FRB 20220509G","18:50:40.800","+70:14:37.80","FRB","","270.26","","pc/cc","","","","","","","DSA-110","DSA-110","","DSA-110","220426aaaw","","","1","1","","0","L-Band-DSA-110","2022-05-09 11:52:04.720","DSA-110","","2023TNSFR.294....1L","",""
"127928","FRB 20220506D","21:12:10.760","+72:49:38.20","FRB","","396.651","","pc/cc","","","","","","","DSA-110","DSA-110","","DSA-110","220506aabd","","","1","1","","0","L-Band-DSA-110","2022-05-06 14:19:41.916","DSA-110","","2023TNSFR.878....1L","",""
"109062","FRB 20220501C","23:29:50.000","-32:27:00.00","FRB","","449.5","0.2","pc/cc","","NE2001","","","","","CRAFT","CRAFT","","CRAFT","FRB220501","","","1","1","","0","Other-","2022-05-01 02:11:09.491","Shannon","","2022TNSFR1403....1S","",""
"127927","FRB 20220418A","14:36:25.338","+70:05:45.40","FRB","","624.124","","pc/cc","","","","","","","DSA-110","DSA-110","","DSA-110","220418aaai","","","1","1","","0","L-Band-DSA-110","2022-04-18 08:32:14.940","DSA-110","","2023TNSFR.878....1L","",""
"107640","FRB 20220414A","13:04:21.000","+48:18:05.00","FRB","","208.1","0.5","pc/cc","27","NE2001","","","","","Tianlai","Tianlai","","Tianlai","","","","1","1","","128.4","Other-","2022-04-14 17:26:40.368","Yu","","2022TNSFR1110....1Y","",""
"124443","FRB 20220319D","02:08:42.696","+71:02:06.00","FRB","","110.95","0.01","pc/cc","132.9","NE2001","2022-03-19 22:23:10.202","","","","DSA-110","DSA-110","","DSA-110","220319aaeb","","","1","1","","0","L-Band-DSA-110","2022-03-19 22:23:10.202","DSA-110","","2023TNSFR.294....1L","",""
"127924","FRB 20220310F","08:58:52.920","+73:29:27.00","FRB","","462.657","","pc/cc","","","","","","","DSA-110","DSA-110","","DSA-110","220310aaam","","","1","1","","0","L-Band-DSA-110","2022-03-10 05:48:04.672","DSA-110","","2023TNSFR.878....1L","",""
"127920","FRB 20220307B","23:23:29.879","+72:11:32.59","FRB","","499.328","","pc/cc","","","","","","","DSA-110","DSA-110","","DSA-110","220307aaae","","","1","1","","0","L-Band-DSA-110","2022-03-07 20:17:42.799","DSA-110","","2023TNSFR.878....1L","",""
"127427","FRB 20220207C","20:40:47.886","+72:52:56.38","FRB","","263","","pc/cc","","","","","","","DSA-110","DSA-110","","DSA-110","220207aabh","","","1","1","","0","L-Band-DSA-110","2022-02-07 19:24:14.714","DSA-110","","2023TNSFR.795....1L","",""
"99460","FRB 20220105A","13:55:51.400","+22:29:19.70","FRB","","583","1","pc/cc","","NE2001","","","","","CRAFT","CRAFT","","CRAFT","FRB220105","","","1","1","","0","Other-","2022-01-05 00:19:18.670","Shannon","","2022TNSFR.215....1S","",""
"124390","FRB 20211212A","10:30:40.700","+01:40:36.80","FRB","","206","5","pc/cc","","NE2001","","","","","CRAFT","CRAFT","","CRAFT","FRB211212","","","1","1","2023-03-01","","","2021-12-12 19:32:07.768","Shannon","","2023TNSFR.469....1S","",""
"124389","FRB 20211203C","13:37:52.800","-31:22:04.00","FRB","","636.2","0.4","pc/cc","","NE2001","","","","","CRAFT","CRAFT","","CRAFT","FRB211203","","","1","1","","0","Other-","2021-12-03 02:21:35.468","Shannon","","2023TNSFR.288....1S","",""
"124388","FRB 20211127I","13:19:09.500","-18:49:28.40","FRB","","234.83","0.08","pc/cc","","NE2001","","","","","CRAFT","CRAFT","","CRAFT","FRB211127","","","1","1","2023-03-01","","","2021-11-27 00:03:51.573","Shannon","","2023TNSFR.469....1S","",""
